DateTime,AddedIPs,RemovedIPs
1578313802,174,0
1578321002,346,0
1578324602,222,0
1578331802,338,0
1578336302,213,0
1578339902,121,0
1578343502,118,0
1578347102,149,0
1578354302,300,0
1578361502,283,3328
1578365102,172,0
1578368702,172,0
1578372302,157,0
1578379502,368,0
1578383102,169,0
1578387602,292,0
1578391203,229,0
1578394802,218,0
1578398402,196,0
1578402003,202,0
1578405602,223,0
1578409202,213,0
1578412802,194,0
1578416402,194,0
1578420002,170,0
1578427202,319,0
1578430802,163,0
1578438002,302,0
1578445202,262,3542
1578448802,163,0
1578452401,171,0
1578456002,160,0
1578460501,202,0
1578464101,193,0
1578467701,176,0
1578471301,165,0
1578478501,402,0
1578482101,196,0
1578485701,194,0
1578489301,191,0
1578492902,255,0
1578496502,196,0
1578500102,163,0
1578507302,305,0
1578511802,158,0
1578515402,131,0
1578522602,258,0
1578529801,244,4207
1578533401,142,0
1578537001,147,0
1578541501,229,0
1578545101,130,0
1578548701,165,0
1578552302,187,0
1578559502,281,0
1578563102,180,0
1578566701,175,0
1578570302,190,0
1578577502,328,0
1578581102,166,0
1578589202,292,0
1578592802,151,0
1578596402,140,0
1578600002,110,0
1578603602,110,0
1578607202,115,0
1578614402,219,4156
1578618002,130,0
1578621602,174,0
1578625202,164,0
1578628802,130,0
1578632402,156,0
1578636002,166,0
1578639602,178,0
1578644102,231,0
1578647702,182,0
1578651302,193,0
1578654902,258,0
1578658501,191,0
1578665702,375,0
1578672902,409,0
1578677402,213,0
1578681002,270,0
1578688202,307,0
1578692702,209,0
1578696302,156,0
1578699902,154,0
1578707102,292,3504
1578710702,200,0
1578717902,335,0
1578721502,192,0
1578725102,188,0
1578729601,229,0
1578733202,188,0
1578736802,157,0
1578740402,174,0
1578744002,171,0
1578747602,165,0
1578751202,163,0
1578754802,193,0
1578758402,150,0
1578762002,140,0
1578765602,141,0
1578769202,130,0
1578772801,450,0
1578780002,458,0
1578784502,171,0
1578788101,135,4245
1578791702,144,0
1578795302,171,0
1578798902,166,0
1578802501,141,0
1578807001,160,0
1578810601,127,0
1578814202,157,0
1578817802,211,0
1578822301,267,0
1578825902,155,0
1578833102,278,0
1578836702,136,0
1578841202,192,0
1578844802,104,0
1578848402,144,0
1578852002,143,0
1578855602,121,0
1578859201,133,0
1578866402,226,0
1578873602,252,4383
1578878102,225,0
1578881702,194,0
1578885302,213,0
1578888901,179,0
1578896102,420,0
1578903302,372,0
1578906902,193,0
1578914102,415,0
1578917702,177,0
1578922202,174,0
1578925801,139,0
1578929402,121,0
1578936602,401,0
1578943801,253,0
1578947402,133,0
1578954602,323,0
1578959102,163,0
1578962701,132,3506
1578969902,358,0
1578977102,307,0
1578980702,158,0
1578987902,320,0
1578995102,340,0
1578998701,194,0
1579002302,210,0
1579005901,210,0
1579010402,241,0
1579014002,181,0
1579017601,187,0
1579021202,149,0
1579024802,198,0
1579028402,151,0
1579032003,242,0
1579035602,157,0
1579039202,142,0
1579047302,524,4179
1579050902,206,0
1579054502,269,0
1579058102,186,0
1579061702,200,0
1579066202,214,0
1579073402,355,0
1579080602,372,0
1579084202,192,0
1579091402,395,0
1579095902,202,0
1579099502,204,0
1579103101,204,0
1579110301,353,0
1579113902,180,0
1579117502,169,0
1579121101,118,0
1579129202,337,0
1579132802,167,4184
1579136402,153,0
1579140002,206,0
1579143602,198,0
1579147201,195,0
1579150802,165,0
1579154402,229,0
1579161602,433,0
1579165201,184,0
1579169701,221,0
1579176902,362,0
1579180502,200,0
1579184102,220,0
1579187702,194,0
1579194902,342,0
1579199402,201,0
1579206602,238,0
1579213802,246,0
1579221001,272,4335
1579224601,218,0
1579228202,208,0
1579231801,181,0
1579235402,190,0
1579239001,184,0
1579243501,251,0
1579247102,186,0
1579250702,208,0
1579254301,192,0
1579257902,186,0
1579265102,404,0
1579269601,248,0
1579273202,178,0
1579276802,148,0
1579280402,166,0
1579284002,179,0
1579287602,127,0
1579294803,254,0
1579298402,100,0
1579302003,102,0
1579305602,107,4119
1579312802,340,0
1579317302,178,0
1579320901,146,0
1579324502,172,0
1579328102,159,0
1579335302,320,0
1579338901,152,0
1579342501,164,0
1579346102,153,0
1579349702,140,0
1579354201,178,0
1579357802,144,0
1579361402,147,0
1579365002,113,0
1579368602,129,0
1579372202,184,0
1579376701,137,0
1579380302,112,0
1579383901,93,0
1579387502,97,0
1579391102,103,0
1579394702,134,4155
1579398301,168,0
1579401902,148,0
1579405502,131,0
1579409102,132,0
1579416302,250,0
1579420802,158,0
1579424401,125,0
1579428002,111,0
1579431602,94,0
1579435202,121,0
1579438802,168,0
1579442402,120,0
1579446002,141,0
1579449602,111,0
1579454102,159,0
1579457702,127,0
1579461302,261,0
1579464902,127,0
1579472102,584,0
1579475702,123,0
1579482901,239,3418
1579486502,208,0
1579490101,149,0
1579494602,201,0
1579499102,278,0
1579506302,340,0
1579509902,183,0
1579517102,364,0
1579520702,172,0
1579527902,268,0
1579531502,149,0
1579539602,329,0
1579543202,185,0
1579546802,124,0
1579550402,114,0
1579554002,91,0
1579557601,99,0
1579564802,214,3626
1579568401,124,0
1579572002,140,0
1579579202,253,0
1579582802,141,0
1579590902,332,0
1579598102,313,0
1579601701,174,0
1579608902,299,1
1579612501,167,0
1579619702,347,0
1579623302,132,0
1579627802,262,0
1579631407,123,0
1579635002,130,0
1579642201,244,0
1579645802,104,0
1579649401,103,1
1579653001,98,3837
1579656602,149,0
1579660202,163,0
1579667401,287,0
1579671901,200,0
1579675502,172,0
1579682701,296,0
1579686302,156,0
1579694402,349,0
1579698002,181,0
1579701602,197,0
1579705201,156,0
1579708802,173,0
1579712402,188,0
1579716002,109,0
1579723202,227,0
1579726801,134,0
1579730402,114,0
1579734002,183,0
1579737602,129,3450
1579745702,410,0
1579752901,268,0
1579756501,122,0
1579763701,290,0
1579768202,299,0
1579771802,180,0
1579779002,435,0
1579782602,199,0
1579786202,175,0
1579789801,197,0
1579793402,173,0
1579797002,143,0
1579804202,249,0
1579807801,102,0
1579812301,134,0
1579815902,100,0
1579823101,237,0
1579830302,154,3471
1579833902,107,0
1579837501,107,0
1579841102,106,0
1579848301,254,0
1579852802,157,0
1579856402,152,0
1579860002,136,0
1579863602,142,0
1579867202,129,0
1579870801,149,0
1579874402,133,0
1579878002,155,0
1579881602,134,0
1579888802,207,0
1579892402,117,0
1579899601,185,0
1579906802,163,0
1579914002,164,3863
1579917602,110,0
1579922101,158,0
1579929301,183,0
1579932902,106,0
1579936502,84,0
1579943702,192,0
1579947301,125,0
1579950902,99,0
1579954501,114,0
1579959002,162,0
1579962602,98,0
1579966202,106,0
1579969801,84,0
1579974302,143,0
1579977902,111,0
1579981501,125,0
1579985102,94,0
1579992301,216,0
1579995901,145,0
1579999502,99,2959
1580003101,121,0
1580010301,264,0
1580014802,131,0
1580018401,107,0
1580022002,131,0
1580025602,140,0
1580029202,116,0
1580032802,108,0
1580036401,109,0
1580040002,106,0
1580043602,100,0
1580047202,105,0
1580054401,340,0
1580058001,145,0
1580062501,152,0
1580069701,314,0
1580073302,113,0
1580080502,182,0
1580085002,113,2568
1580088602,104,0
1580092202,114,0
1580095802,126,0
1580103002,251,0
1580106602,128,0
1580110201,150,0
1580113801,161,0
1580117402,199,0
1580121002,173,0
1580125501,199,0
1580129102,170,0
1580136301,354,0
1580139901,183,0
1580147102,284,0
1580150701,137,0
1580155202,174,0
1580158803,132,0
1580162402,118,0
1580166002,103,0
1580169602,110,2866
1580173202,119,0
1580176802,136,0
1580180402,210,0
1580184002,111,0
1580191202,297,0
1580197502,317,0
1580199302,82,0
1580206502,399,0
1580210101,198,0
1580213702,188,0
1580217301,150,0
1580220902,151,0
1580224502,177,0
1580228102,149,0
1580232601,199,0
1580236202,157,0
1580239802,150,0
1580243401,120,0
1580250601,236,0
1580254202,113,0
1580257802,100,3304
1580261401,119,0
1580265902,205,0
1580269501,126,0
1580273102,109,0
1580276702,128,0
1580283901,319,0
1580287502,160,0
1580295602,354,0
1580299202,145,0
1580302802,171,0
1580306402,139,0
1580310002,160,0
1580313601,162,0
1580317202,140,0
1580320802,132,0
1580328003,236,0
1580331601,130,0
1580335202,145,0
1580338801,125,0
1580342403,125,3793
1580349602,286,0
1580353201,115,0
1580356801,131,0
1580360402,131,0
1580364901,157,0
1580368501,150,0
1580372102,134,0
1580379301,300,0
1580382901,117,0
1580386502,132,0
1580390101,175,0
1580397301,368,0
1580400902,152,0
1580405401,173,0
1580409002,132,0
1580412602,139,0
1580419802,285,0
1580427002,247,0
1580434202,190,3280
1580437801,149,0
1580441402,124,0
1580445002,110,0
1580449502,151,0
1580453101,134,0
1580460302,269,0
1580463902,151,0
1580467502,132,0
1580471102,141,0
1580474702,182,0
